"attestation_id","data_source","contract_id","allocation_id","smart_contract_address","batchID","network","zl_protocol_version","minerID","beneficiary","beneficiary_country","supply_country","supply_location","volume_required","start_date","end_date","redemption_purpose","attestation_folder"
"20220501_ACT_PL_transaction_1_attestation_33","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_171","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",849,246,"ZL 1.0.0","f01279","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 849 - Filecoin minerID f01279","CN","CN","CN-SC","40","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 849. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f01279","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_34","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_172","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",850,246,"ZL 1.0.0","f01280","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 850 - Filecoin minerID f01280","CN","CN","CN-JS","450","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 850. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f01280","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_35","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_173","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",851,246,"ZL 1.0.0","f01287","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 851 - Filecoin minerID f01287","CN","CN","CN-ZJ","469","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 851. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f01287","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_36","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_174","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",852,246,"ZL 1.0.0","f01289","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 852 - Filecoin minerID f01289","CN","CN","CN-ZJ","555","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 852. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f01289","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_37","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_175","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",853,246,"ZL 1.0.0","f01314","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 853 - Filecoin minerID f01314","CN","CN","CN-ZJ","330","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 853. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f01314","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_38","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_176","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",854,246,"ZL 1.0.0","f01782","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 854 - Filecoin minerID f01782","CN","CN","CN-SH","7493","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 854. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f01782","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_39","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_177","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",855,246,"ZL 1.0.0","f01799","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 855 - Filecoin minerID f01799","CN","CN","CN-SD","11","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 855. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f01799","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_40","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_178","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",856,246,"ZL 1.0.0","f01800","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 856 - Filecoin minerID f01800","CN","CN","CN-SC","1139","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 856. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f01800","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_41","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_179","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",857,246,"ZL 1.0.0","f02381","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 857 - Filecoin minerID f02381","CN","CN","CN-GD","22","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 857. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02381","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_42","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_180","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",858,246,"ZL 1.0.0","f02399","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 858 - Filecoin minerID f02399","CN","CN","CN-SH","740","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 858. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02399","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_43","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_181","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",859,246,"ZL 1.0.0","f02405","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 859 - Filecoin minerID f02405","CN","CN","CN-GD","299","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 859. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02405","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_44","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_182","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",860,246,"ZL 1.0.0","f02415","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 860 - Filecoin minerID f02415","CN","CN","CN-GD","343","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 860. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02415","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_45","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_183","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",861,246,"ZL 1.0.0","f02416","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 861 - Filecoin minerID f02416","CN","CN","CN-GD","3275","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 861. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02416","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_46","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_184","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",862,246,"ZL 1.0.0","f02419","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 862 - Filecoin minerID f02419","CN","CN","CN-SH","158","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 862. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02419","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_47","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_185","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",863,246,"ZL 1.0.0","f02421","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 863 - Filecoin minerID f02421","CN","CN","CN-SC","153","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 863. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02421","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_48","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_186","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",864,246,"ZL 1.0.0","f02422","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 864 - Filecoin minerID f02422","CN","CN","CN-SN","455","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 864. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02422","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_49","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_187","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",865,246,"ZL 1.0.0","f02425","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 865 - Filecoin minerID f02425","CN","CN","CN-JS","1796","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 865. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02425","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_50","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_188","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",866,246,"ZL 1.0.0","f02438","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 866 - Filecoin minerID f02438","CN","CN","CN-GD","7009","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 866. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02438","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_51","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_189","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",867,246,"ZL 1.0.0","f02490","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 867 - Filecoin minerID f02490","CN","CN","CN-CQ","629","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 867. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02490","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_52","auto","20220501_ACT_PL_transaction_1_contract_14","20220501_ACT_PL_transaction_1_allocation_190","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",868,246,"ZL 1.0.0","f02501","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 868 - Filecoin minerID f02501","CN","CN","CN-XJ","753","2020-01-01","2020-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 868. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f02501","20220510_ACT_PL_transaction_1_delivery_1"
