"allocation_id","UUID","contract_id","minerID","volume_MWh","defaulted","step4_ZL_contract_complete","step5_redemption_data_complete","step6_attestation_info_complete","step7_certificates_matched_to_supply","step8_IPLDrecord_complete","step9_transaction_complete","step10_volta_complete","step11_finalRecord_complete","allocation_cid"
"20220207_SP_PL_transaction_1_allocation_44","a4c52bd6-205a-452d-b2af-4b6280582ae6","20220207_SP_PL_transaction_1_contract_1","f09620",119,0,0,0,0,0,0,0,0,0,"bafyreicb25rtel5bq57ti4tvrooejhwuivauzgtumtszn7yveejv6dlswa"
"20220207_SP_PL_transaction_1_allocation_45","a641be78-14f2-4a97-adac-ff1b9239de32","20220207_SP_PL_transaction_1_contract_1","f09693",134,0,0,0,0,0,0,0,0,0,"bafyreif2tkhslzqgpdthickbwieuln4dfnoxxd2solz4qstqaxo7ojn6fe"
"20220207_SP_PL_transaction_1_allocation_46","bb87d4f4-59c8-468e-94fd-5917b26e3b53","20220207_SP_PL_transaction_1_contract_1","f010399",30,0,0,0,0,0,0,0,0,0,"bafyreifq2tmmo54b7uaiujn5dcdpuxggaq5z7qb5bz7zuweln3xcfioorq"
"20220207_SP_PL_transaction_1_allocation_47","4a8d6eba-db6c-497f-9196-e44ee004df33","20220207_SP_PL_transaction_1_contract_1","f010400",465,0,0,0,0,0,0,0,0,0,"bafyreiceugzbnrfhmaplue4r6kacvzxdlrc2t2v5bmt673o3kcor5d7sqe"
"20220207_SP_PL_transaction_1_allocation_48","ec987c24-d326-4a8e-bba9-a3bf2eb697ad","20220207_SP_PL_transaction_1_contract_1","f010507",13,0,0,0,0,0,0,0,0,0,"bafyreigl4yacv5ae77ynvqwvh3i6zz7juu2mmd7lgxf5bht6rwktzjlh6u"
"20220207_SP_PL_transaction_1_allocation_49","4378c39c-8429-42ec-a52e-5f89e46a61fe","20220207_SP_PL_transaction_1_contract_1","f010528",11,0,0,0,0,0,0,0,0,0,"bafyreih7f6wnoln6ggvp2zgmprqwfsi5tdxz5viv22otxhq2pcqggqjc3i"
"20220207_SP_PL_transaction_1_allocation_50","25c6956b-aa48-47de-a752-0da566bccb96","20220207_SP_PL_transaction_1_contract_1","f014251",276,0,0,0,0,0,0,0,0,0,"bafyreifvqhzsvr5n67jdwezgrrs6kll2pbdys3orocymyhlggkgkc3kmle"
"20220207_SP_PL_transaction_1_allocation_51","3dcaf6d7-f290-4f8b-b8cb-ed0e00100408","20220207_SP_PL_transaction_1_contract_1","f014394",2,0,0,0,0,0,0,0,0,0,"bafyreibyubyqhjoi5pvw2zy6unqo56yde74g4hlffftwbooidn6p6ecpo4"
"20220207_SP_PL_transaction_1_allocation_52","bf188a0a-93e5-4f46-8379-2ff79bbfbedb","20220207_SP_PL_transaction_1_contract_1","f014522",38,0,0,0,0,0,0,0,0,0,"bafyreie2gozs3fb7levqtcmzr3hqop2wax7wxaqpt3ndlodvgdjyswe7ge"
"20220207_SP_PL_transaction_1_allocation_53","1465bca3-313b-4378-a620-eccf0206c3fe","20220207_SP_PL_transaction_1_contract_1","f014569",155,0,0,0,0,0,0,0,0,0,"bafyreic6jiyriub6gvev76ggkqygoq5gbdhnemxkmwhpmo34fcyjvajgha"
"20220207_SP_PL_transaction_1_allocation_54","2f260346-a5d4-40e1-8ddc-cbac7822f3a4","20220207_SP_PL_transaction_1_contract_1","f015233",92,0,0,0,0,0,0,0,0,0,"bafyreibaonyof6iuv2j55totrwzqips4n7vi6w2ge2lqjp76hoejhpmobu"
"20220207_SP_PL_transaction_1_allocation_55","ee2bb68f-78f6-47d8-9702-3dc1b2934ec2","20220207_SP_PL_transaction_1_contract_1","f015685",1,0,0,0,0,0,0,0,0,0,"bafyreiamxvzidpzjrbm3holp5v22ne5o4suxbidic3r224maz6sefxqtbe"
