"transaction","contract_id","reportingStart","reportingEnd","country","region","contract_volume_MWh","allocation_id","minerID","miner locations","allocation_volume_MWh","energy_use"
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1792","f096974","CN-CQ",43,34.216228285736015
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1793","f05315","CN-XJ, HK",155,116.85400423660224
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1794","f0159961","CN-CQ",25,22.931749064510207
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1795","f0700999","CN-SC",21,20.007173669953534
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1796","f024146","CN-JX",24,2.837751236669952
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1797","f029401","CN-XJ",300,291.38682379557895
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1798","f024007","CN-JX",68,51.569968771629576
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1799","f039800","CN-SC",19,17.960340879410687
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1800","f035436","CN-JS",19,17.809678083089665
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1801","f02622","CN-XJ, HK",115,85.48031393949715
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1802","f060072","CN-CQ",249,181.74810023483315
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1803","f0832373","CN-SC",5,3.3299997362611196
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1804","f018784","CN-GD, HK",146,114.47603026356398
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1805","f023928","CN-JX",25,3.967303235784192
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1806","f0121533","CN-ZJ",1,0.030527038734335998
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1807","f024012","CN-JX, HK",24,2.9261094813849597
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1808","f0118317","CN-BJ, DE",34,54.8402756042688
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1809","f018780","CN-GD, HK",122,99.22661377916853
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1810","f014569","CN-JS",103,87.12509310905307
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1811","f023869","CN-JX",25,3.072118451277312
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1812","f0118330","CN-BJ, FR",34,54.55599504898843
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1813","f015233","CN-JS, HK",386,178.46497895196032
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1814","f0216138","CN-GD",5,4.67458172105472
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1815","f081644","CN-JS, CN-SH, CN-ZJ",2,1.311087243595392
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1816","f0121768","CN-GD",195,192.15587404568225
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1817","f018785","CN-GD, HK",138,117.25466114565806
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1818","f0146751","CN-JS",39,37.6318734325537
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1819","f023565","CN-JX",446,397.09828002478093
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1820","f024081","CN-JX",44,28.099597712546302
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1821","f023495","CN-XJ",72,65.3721882516303
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1822","f08019","CN-SD",12,10.642359963898368
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1823","f022261","CN-JS, CN-JX, CN-SC, CN-SH, CN-XX",3,2.4289106511882244
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1824","f039515","CN-CQ",97,93.54622905838325
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1825","f023858","CN-JX",25,3.9241683237888
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1826","f03345","CN-FJ",8,5.814214862183424
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1827","f023868","CN-JX",24,3.4002841176714242
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1828","f061740","CN-XJ",206,202.50820135863253
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1829","f023855","CN-JX",74,60.01235314905406
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1830","f08383","CN-XJ, HK",94,69.32299401112637
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1831","f03339","CN-JS, CN-SC, CN-SH, CN-XX",55,50.29021363824029
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1832","f018781","CN-GD, HK",126,100.90330703077544
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1833","f01216923","CN-GD",517,510.9657005980897
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1834","f020541","CN-SH",1,0
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1835","f0400103","HK",1,0.7977122592238081
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1836","f086423","CN-GD, CN-SC",47,30.500545924986767
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1837","f0134991","CN-GD",384,314.5404643391665
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1838","f021075","CN-GD, CN-SC, HK",52,34.51763769095333
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1839","f018782","CN-GD, HK",155,127.76861667230834
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1840","f023853","CN-JX",81,63.491687052865274
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1841","f023861","CN-JX",27,3.9438407313515524
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1842","f0134518","CN-GD, IL",11,19.404677182500865
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1843","f0410001","CN-SD, DE, HK",158,233.12944865515212
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1844","f0149765","CN-BJ, HK",878,819.6250620158006
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1845","f042558","CN-XJ",332,324.21754850943694
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1846","f065103","CN-XJ, HK",92,82.28493676816127
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1847","f030335","CN-FJ",14,11.69979699059712
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1848","f0116436","CN-GD, NL",12,20.782635224424194
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1849","f048669","CN-JS",237,231.70357537709884
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1850","f01131751","CN-ZJ",17,7.427492743838208
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1851","f021255","CN-JS, NL",185,363.2469383823978
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1852","f086151","CN-GD",6,4.725657788396544
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1853","f03273","CN-XJ, HK",139,106.36309989541094
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1854","f01210794","CN-HA",10,9.8851914279936
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1855","f063869","CN-GX, IE",148,290.33484027029687
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1856","f08157","CN-BJ",151,143.51988218759877
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1857","f024015","CN-XJ, HK",227,219.75071166866203
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1858","f057614","CN-XJ, HK",32,30.574479402639362
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1859","f083638","CN-CQ",128,121.20581908341416
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1860","f021714","CN-GD, HK",20,19.488716779421953
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1861","f01291138","CN-BJ",20,9.358299763289857
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1862","f0694172","CN-JS, CN-XX",5,4.447704459785472
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1863","f01104909","CN-SH",189,180.53788078667623
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1864","f021444","CN-SH",1,0.78580052620416
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1865","f0110133","CN-ZJ",1,0.722039236685568
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1866","f0747617","CN-GD, HK",205,202.13505488059826
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1867","f022308","CN-AH",23,21.948837718099966
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1868","f05317","CN-XJ, HK",147,111.5544561680805
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1869","f0134516","AT, CN-BJ",32,47.536698997882205
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1870","f010241","CN-XX, HK",158,114.76326989350879
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1871","f01203985","CN-GD, CN-SH, CN-XX",20,15.987229850797824
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1872","f01159240","CN-ZJ",18,6.2231819191817275
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1873","f058000","CN-JS, CN-SH",18,13.071037915894463
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1874","f010507","CN-ZJ",16,12.551961616054271
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1875","f01203603","CN-GD",27,13.753965036646656
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1876","f052447","CN-XJ",65,63.921868284763725
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1877","f018783","CN-GD, HK",123,100.89956890270828
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1878","f02627","",2,0
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1879","f024016","CN-BJ, CN-XJ, HK",134,129.41572476937327
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1880","f0400920","CN-JS, CN-SH, CN-XX",86,77.42722125193352
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1881","f0157941","CN-HN",96,94.9395698659188
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1882","f0109043","CN-XJ, HK",9,7.8837882339456
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1883","f0488887","CN-GD, CN-SH",166,164.08898534671508
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1884","f0877545","CN-ZJ",37,25.67063203894176
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1885","f054163","CN-GD",2,0
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1886","f082095","CN-SC",453,443.30718900266885
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1887","f03347","CN-GD, CN-JL, HK, US-XX",63,73.7809822509711
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1888","f062334","CN-XJ, HK",207,197.376606389106
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1889","f029404","CN-XJ, HK",47,44.9706595949568
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1890","f09696","CN-XJ, HK",79,66.1077200398004
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1891","f01095915","CN-XX",10,9.144665800452863
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1892","f0116445","CN-GD, GB",12,20.894107903451136
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1893","f021254","CN-XX, CN-ZJ",175,167.7336838900103
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1894","f083903","CN-SN",42,19.934775084847104
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1895","f01212031","CN-ZJ",46,40.637922916219196
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1896","f022853","CN-FJ",132,124.27387180275939
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1897","f0133886","CN-GD",9,7.768306302787584
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1898","f01183585","CN-GD",42,40.404901352565886
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1899","f01104889","CN-SC",192,179.84876174250843
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1900","f01142318","CN-CQ",114,62.24384295433334
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1901","f01099820","CN-LN, CN-ZJ, HK",177,162.6563002316888
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1902","f01128462","CN-HN",22,5.335078405624656
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1903","f05316","CN-XJ, HK",169,126.91810290091982
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1904","f065200","CN-SC",39,38.04877280819117
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1905","f0403177","CN-GD",1,0.47235512863824
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1906","f034047","CN-ZJ",10,8.965680409495297
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1907","f08197","CN-GD",4,1.2933641111063041
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1908","f0152337","CN-SH, US-VA",602,1182.5717121673165
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1909","f061158","CN-HA",6,4.854907826551297
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1910","f089380","CN-NM, DE",48,70.42342736634653
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1911","f010253","CN-XJ, HK",159,123.25624851898765
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1912","f01045812","TW",16,9.153685394510688
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1913","f0130912","HK",9,3.9567569703039362
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1914","f01160668","CN-BJ, CN-GD, HK",62,50.3680394341752
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1915","f053229","CN-SD, DE",167,327.44662966507644
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1916","f0218407","CN-HN, CN-SH, HK",11,9.551655979918944
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1917","f053088","CN-SH, CN-XX",1,0
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1918","f02514","CN-XJ, HK",190,156.3800740574503
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1919","f03275","CN-XJ, HK",126,96.6208915638414
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1920","f0393359","CN-JS",1,0
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1921","f010405","CN-GD",1,0.130526295264
"20220916_SP_FF_transaction_3","20220916_SP_FF_transaction_3_contract_8","2022-01-01","2022-03-31","CN",,63367,"20220916_SP_FF_transaction_3_allocation_1922","f070932","CN-NM, US-VA",1759,2578.605377888899
